Foundation,url,shade,hex,hue,sat,lightness,red,green,blue
Clinique Stay Matte Oil-Free Makeup CN 28,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Ivory,"(229, 189, 159)",25.714285714285698,0.5737704918032789,0.7607843137254899,229,189,159
Clinique Stay Matte Oil-Free Makeup CN 40,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Cream Chamois,"(222, 177, 146)",24.4736842105263,0.535211267605634,0.7215686274509799,222,177,146
Clinique Stay Matte Oil-Free Makeup WN 46,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Golden Neutral,"(226, 177, 133)",28.3870967741936,0.615894039735099,0.7039215686274509,226,177,133
Clinique Stay Matte Oil-Free Makeup CN 52,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Neutral,"(221, 171, 134)",25.517241379310303,0.561290322580645,0.696078431372549,221,171,134
Clinique Stay Matte Oil-Free Makeup CN 58,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Honey,"(219, 168, 121)",28.775510204081602,0.576470588235294,0.666666666666667,219,168,121
Clinique Stay Matte Oil-Free Makeup CN 70,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Vanilla,"(214, 166, 130)",25.714285714285698,0.5060240963855421,0.674509803921569,214,166,130
Clinique Stay Matte Oil-Free Makeup CN 74,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Beige,"(208, 155, 115)",25.8064516129032,0.49732620320855603,0.633333333333333,208,155,115
Clinique Stay Matte Oil-Free Makeup CN 90,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Sand,"(200, 155, 113)",28.9655172413793,0.44162436548223294,0.613725490196078,200,155,113
Clinique Stay Matte Oil-Free Makeup WN 94,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Deep Neutral,"(211, 143, 87)",27.0967741935484,0.584905660377359,0.584313725490196,211,143,87
Clinique Stay Matte Oil-Free Makeup WN 98,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Cream Caramel,"(200, 136, 82)",27.457627118644098,0.517543859649123,0.552941176470588,200,136,82
Clinique Stay Matte Oil-Free Makeup WN 112,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Ginger,"(191, 123, 67)",27.0967741935484,0.49206349206349204,0.505882352941176,191,123,67
Clinique Stay Matte Oil-Free Makeup WN 114,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Golden,"(179, 116, 62)",27.6923076923077,0.48547717842323707,0.47254901960784296,179,116,62
Clinique Stay Matte Oil-Free Makeup CN 116,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Spice,"(172, 112, 68)",25.384615384615397,0.4333333333333329,0.47058823529411803,172,112,68
Clinique Stay Matte Oil-Free Makeup WN 118,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Amber,"(153, 93, 42)",27.5675675675676,0.5692307692307691,0.38235294117647106,153,93,42
Clinique Stay Matte Oil-Free Makeup WN 122,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Clove,"(143, 84, 53)",20.6666666666667,0.459183673469388,0.38431372549019605,143,84,53
Clinique Stay Matte Oil-Free Makeup WN 124,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,Sienna,"(132, 81, 52)",21.75,0.43478260869565205,0.36078431372548997,132,81,52
Dermablend Smooth Liquid Camo Foundation 0C,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Linen,"(246, 215, 177)",33.043478260869605,0.793103448275862,0.8294117647058821,246,215,177
Dermablend Smooth Liquid Camo Foundation 10N,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Cream,"(245, 212, 172)",32.8767123287671,0.7849462365591401,0.8176470588235291,245,212,172
Dermablend Smooth Liquid Camo Foundation 25N,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Natural,"(225, 199, 155)",37.7142857142857,0.538461538461539,0.7450980392156858,225,199,155
Dermablend Smooth Liquid Camo Foundation 30W,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Bisque,"(229, 180, 139)",27.3333333333333,0.6338028169014079,0.7215686274509799,229,180,139
Dermablend Smooth Liquid Camo Foundation 30N,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Camel,"(225, 177, 122)",32.0388349514563,0.631901840490798,0.680392156862745,225,177,122
Dermablend Smooth Liquid Camo Foundation 40C,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Sepia,"(213, 162, 111)",30.0,0.548387096774194,0.635294117647059,213,162,111
Dermablend Smooth Liquid Camo Foundation 35W,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Chai,"(215, 169, 111)",33.4615384615385,0.565217391304348,0.63921568627451,215,169,111
Dermablend Smooth Liquid Camo Foundation 40N,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Chestnut,"(210, 150, 85)",31.2,0.581395348837209,0.5784313725490201,210,150,85
Dermablend Smooth Liquid Camo Foundation 40W,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Sienna,"(195, 150, 109)",28.6046511627907,0.41747572815534,0.5960784313725489,195,150,109
Dermablend Smooth Liquid Camo Foundation 55W,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Copper,"(197, 130, 81)",25.3448275862069,0.5,0.545098039215686,197,130,81
Dermablend Smooth Liquid Camo Foundation 65N,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,Café,"(161, 107, 56)",29.142857142857103,0.48387096774193505,0.425490196078431,161,107,56
